conforming_loan_limit,derived_sex,action_taken,loan_amount,loan_term,property_value,income,debt_to_income_ratio
C,Joint,3,35000.0,240.0,35000.0,24.0,30%-<36%
C,Male,3,405000.0,360.0,505000.0,74.0,48
C,Male,3,75000.0,240.0,65000.0,68.0,30%-<36%
C,Male,3,85000.0,240.0,85000.0,71.0,30%-<36%
C,Male,3,105000.0,276.0,105000.0,150.0,<20%
C,Joint,3,155000.0,360.0,155000.0,46.0,>60%
C,Male,3,135000.0,360.0,145000.0,55.0,36
C,Female,3,55000.0,180.0,55000.0,44.0,20%-<30%
C,Male,3,125000.0,240.0,135000.0,60.0,30%-<36%
NC,Joint,3,545000.0,360.0,675000.0,246.0,30%-<36%
C,Female,3,205000.0,360.0,395000.0,113.0,50%-60%
C,Joint,3,455000.0,360.0,595000.0,568.0,<20%
C,Joint,3,125000.0,360.0,125000.0,48.0,20%-<30%
C,Female,3,95000.0,240.0,105000.0,28.0,>60%
C,Joint,3,85000.0,240.0,95000.0,70.0,20%-<30%
C,Female,3,35000.0,180.0,35000.0,22.0,30%-<36%
C,Male,3,115000.0,360.0,125000.0,34.0,44
C,Female,3,65000.0,240.0,65000.0,38.0,37
C,Male,3,85000.0,360.0,215000.0,25.0,44
C,Joint,3,135000.0,360.0,125000.0,32.0,50%-60%
C,Male,3,45000.0,360.0,45000.0,48.0,30%-<36%
C,Female,3,505000.0,360.0,625000.0,151.0,45
C,Female,3,105000.0,360.0,205000.0,48.0,20%-<30%
C,Male,3,305000.0,360.0,375000.0,103.0,20%-<30%
C,Joint,3,335000.0,360.0,345000.0,107.0,37
C,Joint,3,55000.0,240.0,55000.0,171.0,20%-<30%
NC,Male,3,765000.0,360.0,905000.0,207.0,30%-<36%
C,Male,3,95000.0,240.0,105000.0,95.0,20%-<30%
C,Joint,3,115000.0,276.0,125000.0,100.0,20%-<30%
C,Joint,3,95000.0,276.0,85000.0,74.0,47
C,Female,3,65000.0,360.0,65000.0,25.0,43
C,Joint,3,385000.0,360.0,415000.0,110.0,37
C,Joint,3,195000.0,366.0,275000.0,109.0,42
C,Sex Not Available,3,475000.0,360.0,675000.0,104.0,50%-60%
C,Joint,3,85000.0,240.0,95000.0,37.0,>60%
C,Male,3,55000.0,276.0,55000.0,30.0,50%-60%
C,Joint,3,15000.0,276.0,15000.0,26.0,20%-<30%
C,Male,3,295000.0,360.0,335000.0,86.0,46
C,Male,3,45000.0,276.0,45000.0,59.0,20%-<30%
C,Female,3,185000.0,300.0,185000.0,50.0,40
C,Female,3,135000.0,360.0,145000.0,36.0,30%-<36%
C,Male,3,285000.0,360.0,355000.0,78.0,44
C,Male,3,105000.0,360.0,115000.0,39.0,30%-<36%
C,Joint,3,395000.0,360.0,555000.0,51.0,>60%
C,Sex Not Available,3,275000.0,360.0,395000.0,114.0,50%-60%
C,Male,3,105000.0,360.0,135000.0,74.0,<20%
C,Female,3,125000.0,180.0,355000.0,81.0,30%-<36%
C,Male,3,135000.0,360.0,145000.0,35.0,37
C,Female,3,165000.0,276.0,165000.0,0.0,>60%
C,Joint,3,185000.0,360.0,195000.0,64.0,49
C,Male,3,85000.0,240.0,85000.0,35.0,20%-<30%
C,Male,3,225000.0,360.0,235000.0,65.0,49
C,Joint,3,215000.0,360.0,245000.0,44.0,>60%
C,Sex Not Available,3,455000.0,360.0,505000.0,165.0,30%-<36%
C,Male,3,105000.0,276.0,105000.0,36.0,37
C,Male,3,225000.0,360.0,225000.0,103.0,20%-<30%
C,Male,3,55000.0,276.0,65000.0,38.0,47
C,Joint,3,165000.0,360.0,215000.0,300.0,<20%
C,Male,3,515000.0,360.0,985000.0,120.0,38
C,Male,3,175000.0,360.0,195000.0,60.0,30%-<36%
C,Male,3,65000.0,276.0,85000.0,26.0,30%-<36%
C,Male,3,175000.0,240.0,185000.0,70.0,50%-60%
C,Male,3,195000.0,360.0,325000.0,59.0,>60%
C,Male,3,365000.0,360.0,405000.0,0.0,50%-60%
C,Male,3,45000.0,240.0,55000.0,31.0,36
NC,Joint,3,1945000.0,360.0,2435000.0,334.0,>60%
C,Sex Not Available,3,35000.0,180.0,35000.0,51.0,<20%
C,Joint,3,45000.0,240.0,45000.0,33.0,20%-<30%
NC,Joint,3,705000.0,360.0,2155000.0,173.0,40
C,Joint,3,125000.0,276.0,115000.0,32.0,>60%
C,Female,3,135000.0,300.0,15000.0,35.0,>60%
C,Joint,3,85000.0,240.0,95000.0,32.0,>60%
C,Joint,3,245000.0,360.0,305000.0,129.0,43
C,Male,3,65000.0,240.0,75000.0,60.0,30%-<36%
C,Male,3,165000.0,360.0,175000.0,45.0,50%-60%
C,Joint,3,55000.0,240.0,55000.0,56.0,20%-<30%
C,Male,3,155000.0,360.0,215000.0,55.0,50%-60%
C,Female,3,105000.0,360.0,105000.0,50.0,41
C,Female,3,5000.0,180.0,275000.0,66.0,45
C,Female,3,35000.0,84.0,45000.0,24.0,50%-60%
C,Joint,3,205000.0,360.0,215000.0,68.0,50%-60%
C,Male,3,305000.0,360.0,325000.0,85.0,>60%
C,Joint,3,165000.0,360.0,215000.0,43.0,50%-60%
C,Sex Not Available,3,465000.0,360.0,935000.0,60.0,>60%
C,Female,3,265000.0,360.0,295000.0,139.0,<20%
C,Joint,3,75000.0,240.0,95000.0,75.0,30%-<36%
C,Male,3,55000.0,276.0,55000.0,0.0,>60%
C,Male,3,245000.0,371.0,305000.0,137.0,50%-60%
C,Male,3,65000.0,276.0,85000.0,30.0,>60%
C,Joint,3,45000.0,240.0,55000.0,86.0,<20%
C,Joint,3,95000.0,224.0,95000.0,75.0,20%-<30%
C,Joint,3,95000.0,240.0,95000.0,38.0,>60%
C,Male,3,145000.0,276.0,145000.0,32.0,>60%
NC,Joint,3,785000.0,360.0,1305000.0,240.0,30%-<36%
C,Male,3,415000.0,360.0,425000.0,18.0,>60%
C,Female,3,65000.0,240.0,65000.0,42.0,>60%
C,Joint,3,85000.0,180.0,105000.0,69.0,20%-<30%
C,Male,3,445000.0,360.0,465000.0,183.0,39
C,Male,3,335000.0,360.0,355000.0,96.0,50%-60%
C,Joint,3,125000.0,360.0,165000.0,54.0,48
C,Female,3,115000.0,360.0,115000.0,32.0,46
C,Joint,3,315000.0,360.0,325000.0,91.0,47
C,Male,3,305000.0,240.0,485000.0,107.0,41
C,Female,3,65000.0,300.0,85000.0,32.0,37
C,Joint,3,425000.0,360.0,455000.0,131.0,>60%
C,Female,3,215000.0,360.0,295000.0,61.0,49
C,Joint,3,265000.0,360.0,465000.0,53.0,40
C,Joint,3,15000.0,276.0,15000.0,47.0,<20%
C,Female,3,335000.0,360.0,355000.0,86.0,40
C,Female,3,65000.0,276.0,65000.0,36.0,47
C,Female,3,55000.0,300.0,75000.0,29.0,<20%
C,Joint,3,55000.0,276.0,55000.0,53.0,<20%
C,Male,3,285000.0,360.0,375000.0,49.0,43
NC,Joint,3,545000.0,360.0,675000.0,187.0,45
C,Joint,3,275000.0,360.0,275000.0,62.0,>60%
C,Female,3,45000.0,240.0,45000.0,26.0,45
C,Male,3,105000.0,240.0,125000.0,47.0,50%-60%
C,Male,3,405000.0,360.0,405000.0,43.0,>60%
C,Joint,3,185000.0,360.0,225000.0,147.0,20%-<30%
C,Female,3,35000.0,276.0,35000.0,22.0,>60%
C,Male,3,125000.0,276.0,135000.0,96.0,38
C,Female,3,125000.0,360.0,195000.0,37.0,48
C,Sex Not Available,3,15000.0,276.0,75000.0,79.0,<20%
C,Joint,3,675000.0,360.0,845000.0,246.0,20%-<30%
C,Female,3,215000.0,360.0,285000.0,23.0,>60%
C,Sex Not Available,3,155000.0,276.0,155000.0,50.0,>60%
C,Joint,3,325000.0,360.0,725000.0,8.0,>60%
C,Male,3,315000.0,180.0,395000.0,130.0,30%-<36%
C,Female,3,165000.0,360.0,175000.0,37.0,>60%
C,Sex Not Available,3,345000.0,360.0,365000.0,77.0,40
C,Female,3,145000.0,276.0,145000.0,66.0,>60%
C,Male,3,255000.0,360.0,255000.0,29.0,<20%
NC,Joint,3,465000.0,360.0,475000.0,130.0,30%-<36%
C,Joint,3,115000.0,276.0,115000.0,48.0,45
C,Female,3,85000.0,276.0,85000.0,13.0,>60%
C,Male,3,245000.0,360.0,305000.0,37.0,>60%
C,Female,3,205000.0,360.0,335000.0,55.0,45
C,Joint,3,285000.0,360.0,485000.0,86.0,43
C,Joint,3,275000.0,360.0,295000.0,41.0,49
C,Sex Not Available,3,55000.0,240.0,55000.0,60.0,<20%
C,Joint,3,75000.0,276.0,85000.0,64.0,20%-<30%
C,Female,3,85000.0,360.0,225000.0,11.0,>60%
C,Female,3,185000.0,360.0,195000.0,67.0,39
C,Joint,3,195000.0,360.0,275000.0,80.0,30%-<36%
C,Male,3,205000.0,360.0,215000.0,58.0,37
C,Male,3,35000.0,240.0,45000.0,33.0,20%-<30%
C,Male,3,25000.0,240.0,25000.0,35.0,42
C,Male,3,285000.0,180.0,355000.0,64.0,50%-60%
C,Male,3,55000.0,276.0,55000.0,52.0,20%-<30%
C,Male,3,35000.0,360.0,35000.0,23.0,<20%
C,Male,3,285000.0,360.0,305000.0,79.0,47
C,Male,3,155000.0,360.0,165000.0,124.0,40
C,Female,3,145000.0,360.0,165000.0,19.0,>60%
C,Joint,3,165000.0,240.0,175000.0,96.0,47
C,Female,3,135000.0,360.0,145000.0,40.0,20%-<30%
C,Male,3,45000.0,276.0,45000.0,54.0,20%-<30%
C,Joint,3,245000.0,360.0,265000.0,139.0,20%-<30%
C,Sex Not Available,3,45000.0,180.0,45000.0,24.0,>60%
NC,Male,3,485000.0,360.0,535000.0,174.0,50%-60%
C,Female,3,305000.0,360.0,515000.0,61.0,>60%
C,Female,3,635000.0,360.0,715000.0,130.0,49
C,Female,3,95000.0,276.0,95000.0,36.0,>60%
C,Male,3,445000.0,360.0,595000.0,69.0,20%-<30%
C,Female,3,75000.0,180.0,15000.0,18.0,<20%
C,Female,3,175000.0,360.0,175000.0,31.0,46
C,Male,3,385000.0,360.0,485000.0,67.0,50%-60%
C,Male,3,35000.0,276.0,45000.0,24.0,44
C,Female,3,235000.0,360.0,385000.0,100.0,20%-<30%
C,Female,3,45000.0,240.0,55000.0,33.0,20%-<30%
NC,Male,3,1005000.0,360.0,1545000.0,558.0,>60%
C,Joint,3,125000.0,276.0,125000.0,99.0,42
C,Male,3,175000.0,360.0,225000.0,15.0,>60%
C,Joint,3,55000.0,240.0,55000.0,91.0,<20%
C,Male,3,75000.0,240.0,85000.0,32.0,36
C,Male,3,75000.0,276.0,75000.0,0.0,36
C,Female,3,125000.0,360.0,125000.0,102.0,20%-<30%
NC,Joint,3,825000.0,360.0,925000.0,176.0,50%-60%
C,Joint,3,175000.0,180.0,215000.0,86.0,50%-60%
C,Joint,3,145000.0,180.0,195000.0,58.0,30%-<36%
C,Female,3,145000.0,276.0,145000.0,11.0,>60%
C,Joint,3,65000.0,276.0,65000.0,55.0,>60%
C,Female,3,65000.0,276.0,55000.0,29.0,45
C,Male,3,125000.0,360.0,135000.0,39.0,37
NC,Joint,3,985000.0,360.0,1315000.0,368.0,43
NC,Joint,3,805000.0,360.0,855000.0,335.0,20%-<30%
C,Joint,3,45000.0,240.0,55000.0,73.0,41
C,Sex Not Available,3,65000.0,276.0,75000.0,28.0,41
C,Female,3,75000.0,240.0,85000.0,47.0,49
C,Sex Not Available,3,105000.0,360.0,105000.0,47.0,41
C,Joint,3,65000.0,240.0,75000.0,64.0,<20%
C,Joint,3,145000.0,240.0,155000.0,69.0,>60%
C,Joint,3,185000.0,360.0,205000.0,0.0,30%-<36%
C,Joint,3,335000.0,240.0,365000.0,167.0,20%-<30%
C,Female,3,65000.0,360.0,95000.0,42.0,50%-60%
C,Female,3,65000.0,276.0,65000.0,42.0,20%-<30%
NC,Joint,3,485000.0,360.0,475000.0,88.0,>60%
C,Female,3,75000.0,240.0,85000.0,36.0,47
C,Female,3,145000.0,360.0,145000.0,52.0,44
C,Sex Not Available,3,95000.0,240.0,95000.0,100.0,20%-<30%
C,Male,3,125000.0,360.0,105000.0,47.0,20%-<30%
C,Sex Not Available,3,155000.0,360.0,575000.0,36.0,50%-60%
C,Joint,3,65000.0,240.0,65000.0,27.0,42
C,Joint,3,445000.0,360.0,505000.0,221.0,20%-<30%
C,Joint,3,155000.0,276.0,155000.0,61.0,>60%
C,Sex Not Available,3,205000.0,360.0,275000.0,180.0,44
C,Joint,3,85000.0,276.0,85000.0,46.0,50%-60%
C,Female,3,55000.0,276.0,85000.0,29.0,30%-<36%
C,Female,3,205000.0,360.0,255000.0,33.0,46
C,Male,3,185000.0,360.0,195000.0,44.0,41
C,Female,3,235000.0,276.0,255000.0,36.0,>60%
C,Female,3,445000.0,360.0,465000.0,404.0,20%-<30%
C,Male,3,155000.0,360.0,195000.0,108.0,37
C,Male,3,205000.0,360.0,225000.0,28.0,50%-60%
NC,Male,3,1125000.0,360.0,1405000.0,345.0,36
C,Female,3,115000.0,276.0,115000.0,18.0,>60%
C,Joint,3,35000.0,240.0,35000.0,139.0,<20%
C,Male,3,165000.0,360.0,175000.0,33.0,50%-60%
C,Female,3,145000.0,240.0,155000.0,28.0,>60%
NC,Joint,3,645000.0,360.0,655000.0,282.0,40
C,Male,3,305000.0,360.0,495000.0,138.0,39
C,Male,3,25000.0,360.0,25000.0,54.0,<20%
C,Joint,3,265000.0,360.0,335000.0,95.0,20%-<30%
C,Female,3,95000.0,276.0,85000.0,48.0,50%-60%
C,Female,3,105000.0,360.0,195000.0,37.0,>60%
C,Sex Not Available,3,235000.0,360.0,295000.0,70.0,>60%
C,Joint,3,305000.0,360.0,375000.0,96.0,20%-<30%
C,Female,3,45000.0,240.0,55000.0,34.0,50%-60%
C,Male,3,215000.0,360.0,265000.0,33.0,50%-60%
C,Female,3,225000.0,360.0,285000.0,39.0,>60%
C,Male,3,75000.0,360.0,95000.0,45.0,<20%
C,Male,3,45000.0,240.0,45000.0,31.0,20%-<30%
C,Male,3,245000.0,360.0,245000.0,74.0,43
C,Male,3,65000.0,240.0,65000.0,58.0,20%-<30%
C,Male,3,105000.0,360.0,125000.0,130.0,20%-<30%
C,Male,3,355000.0,360.0,395000.0,102.0,45
C,Male,3,65000.0,360.0,85000.0,30.0,39
C,Joint,3,95000.0,360.0,105000.0,54.0,20%-<30%
C,Female,3,85000.0,240.0,85000.0,33.0,50%-60%
C,Female,3,35000.0,276.0,35000.0,22.0,50%-60%
C,Female,3,25000.0,276.0,35000.0,46.0,50%-60%
NC,Joint,3,505000.0,360.0,535000.0,213.0,48
C,Joint,3,105000.0,276.0,95000.0,97.0,20%-<30%
C,Sex Not Available,3,155000.0,360.0,145000.0,38.0,47
C,Male,3,95000.0,360.0,85000.0,40.0,<20%
C,Sex Not Available,3,545000.0,360.0,685000.0,134.0,40
C,Male,3,135000.0,240.0,155000.0,65.0,48
C,Joint,3,15000.0,180.0,15000.0,39.0,30%-<36%
C,Male,3,175000.0,360.0,205000.0,79.0,48
C,Joint,3,125000.0,240.0,125000.0,56.0,50%-60%
C,Joint,3,305000.0,360.0,375000.0,138.0,48
C,Female,3,85000.0,360.0,115000.0,26.0,46
C,Female,3,75000.0,276.0,75000.0,34.0,>60%
C,Joint,3,615000.0,360.0,775000.0,122.0,44
C,Joint,3,185000.0,360.0,455000.0,40.0,49
C,Male,3,115000.0,360.0,125000.0,22.0,50%-60%
C,Female,3,245000.0,360.0,325000.0,50.0,>60%
C,Male,3,75000.0,360.0,225000.0,60.0,47
C,Male,3,55000.0,276.0,55000.0,12.0,>60%
C,Male,3,35000.0,240.0,35000.0,37.0,42
C,Male,3,85000.0,360.0,115000.0,51.0,47
C,Female,3,65000.0,360.0,555000.0,20.0,47
C,Male,3,65000.0,360.0,75000.0,27.0,48
C,Male,3,165000.0,360.0,165000.0,21.0,>60%
C,Male,3,55000.0,276.0,55000.0,72.0,20%-<30%
C,Male,3,75000.0,276.0,75000.0,24.0,>60%
C,Male,3,365000.0,360.0,375000.0,76.0,50%-60%
C,Male,3,525000.0,360.0,555000.0,121.0,37
C,Male,3,65000.0,240.0,65000.0,23.0,47
C,Female,3,205000.0,360.0,205000.0,66.0,41
C,Male,3,555000.0,360.0,585000.0,134.0,48
C,Male,3,445000.0,360.0,495000.0,-17.0,>60%
C,Male,3,115000.0,360.0,135000.0,63.0,20%-<30%
C,Male,3,485000.0,360.0,525000.0,127.0,48
C,Male,3,75000.0,240.0,75000.0,25.0,<20%
NC,Sex Not Available,3,2745000.0,360.0,3425000.0,878.0,37
C,Male,3,35000.0,276.0,55000.0,19.0,30%-<36%
C,Female,3,65000.0,276.0,65000.0,21.0,>60%
C,Female,3,205000.0,360.0,255000.0,51.0,30%-<36%
C,Female,3,65000.0,276.0,65000.0,70.0,46
C,Female,3,125000.0,360.0,165000.0,0.0,<20%
C,Joint,3,65000.0,276.0,85000.0,31.0,47
C,Female,3,55000.0,360.0,55000.0,18.0,38
C,Sex Not Available,3,265000.0,360.0,405000.0,155.0,36
C,Joint,3,155000.0,360.0,175000.0,255.0,42
C,Female,3,215000.0,360.0,225000.0,119.0,30%-<36%
C,Female,3,35000.0,276.0,45000.0,37.0,20%-<30%
C,Joint,3,265000.0,360.0,275000.0,0.0,>60%
C,Female,3,195000.0,360.0,195000.0,61.0,48
C,Male,3,375000.0,360.0,395000.0,0.0,30%-<36%
C,Female,3,45000.0,180.0,45000.0,50.0,42
C,Male,3,85000.0,276.0,85000.0,24.0,>60%
C,Male,3,375000.0,360.0,395000.0,21.0,>60%
C,Male,3,225000.0,180.0,195000.0,117.0,36
C,Female,3,345000.0,360.0,435000.0,118.0,36
C,Male,3,185000.0,360.0,195000.0,52.0,43
C,Male,3,85000.0,240.0,85000.0,31.0,>60%
C,Male,3,205000.0,360.0,225000.0,137.0,20%-<30%
C,Sex Not Available,3,125000.0,360.0,265000.0,71.0,48
NC,Male,3,1055000.0,360.0,1325000.0,257.0,48
C,Male,3,75000.0,360.0,85000.0,30.0,38
C,Female,3,75000.0,240.0,75000.0,30.0,>60%
C,Joint,3,515000.0,360.0,575000.0,116.0,50%-60%
C,Joint,3,315000.0,276.0,315000.0,54.0,>60%
C,Female,3,125000.0,360.0,135000.0,47.0,50%-60%
C,Female,3,65000.0,144.0,65000.0,47.0,50%-60%
C,Joint,3,45000.0,224.0,45000.0,71.0,20%-<30%
C,Joint,3,605000.0,360.0,805000.0,113.0,49
C,Male,3,175000.0,360.0,185000.0,66.0,30%-<36%
C,Female,3,125000.0,276.0,115000.0,24.0,>60%
C,Joint,3,425000.0,276.0,455000.0,115.0,>60%
C,Male,3,125000.0,360.0,155000.0,84.0,30%-<36%
C,Joint,3,45000.0,240.0,45000.0,56.0,<20%
C,Joint,3,135000.0,300.0,135000.0,264.0,<20%
C,Male,3,435000.0,360.0,545000.0,110.0,44
C,Male,3,235000.0,276.0,235000.0,30.0,>60%
C,Female,3,75000.0,276.0,75000.0,25.0,46
C,Male,3,105000.0,30.0,85000.0,54.0,<20%
NC,Sex Not Available,3,965000.0,360.0,1205000.0,358.0,41
C,Male,3,385000.0,360.0,405000.0,79.0,44
C,Female,3,75000.0,276.0,75000.0,12.0,>60%
C,Joint,3,315000.0,360.0,355000.0,91.0,50%-60%
C,Joint,3,125000.0,276.0,125000.0,59.0,37
C,Joint,3,195000.0,276.0,195000.0,31.0,>60%
C,Joint,3,595000.0,360.0,675000.0,155.0,39
C,Male,3,105000.0,360.0,115000.0,20.0,49
C,Sex Not Available,3,225000.0,360.0,225000.0,111.0,20%-<30%
C,Male,3,45000.0,180.0,55000.0,50.0,<20%
C,Male,3,235000.0,180.0,265000.0,67.0,>60%
C,Female,3,35000.0,240.0,35000.0,11.0,49
C,Male,3,145000.0,360.0,185000.0,32.0,40
C,Female,3,45000.0,240.0,55000.0,31.0,>60%
C,Male,3,155000.0,276.0,145000.0,70.0,48
C,Joint,3,55000.0,240.0,65000.0,39.0,30%-<36%
C,Joint,3,115000.0,360.0,155000.0,55.0,43
NC,Male,3,615000.0,360.0,555000.0,266.0,20%-<30%
C,Female,3,175000.0,360.0,215000.0,9.0,>60%
C,Male,3,355000.0,360.0,385000.0,42.0,>60%
C,Joint,3,85000.0,360.0,395000.0,67.0,49
C,Female,3,45000.0,180.0,45000.0,46.0,>60%
C,Joint,3,395000.0,360.0,415000.0,141.0,41
C,Male,3,15000.0,276.0,15000.0,9.0,30%-<36%
C,Female,3,155000.0,360.0,165000.0,24.0,>60%
C,Male,3,285000.0,360.0,295000.0,56.0,>60%
C,Joint,3,95000.0,276.0,95000.0,202.0,20%-<30%
C,Joint,3,35000.0,276.0,35000.0,25.0,36
C,Joint,3,115000.0,360.0,395000.0,31.0,>60%
C,Joint,3,135000.0,360.0,145000.0,103.0,30%-<36%
C,Male,3,55000.0,276.0,55000.0,43.0,>60%
C,Male,3,435000.0,360.0,485000.0,58.0,>60%
C,Sex Not Available,3,95000.0,180.0,95000.0,29.0,<20%
C,Female,3,115000.0,360.0,115000.0,47.0,30%-<36%
C,Male,3,315000.0,360.0,465000.0,109.0,>60%
C,Male,3,45000.0,240.0,55000.0,44.0,20%-<30%
C,Female,3,85000.0,240.0,85000.0,24.0,50%-60%
C,Joint,3,285000.0,360.0,365000.0,55.0,50%-60%
C,Joint,3,255000.0,360.0,255000.0,97.0,<20%
C,Joint,3,65000.0,276.0,75000.0,27.0,36
C,Male,3,315000.0,360.0,325000.0,59.0,50%-60%
C,Joint,3,145000.0,240.0,115000.0,94.0,<20%
C,Female,3,155000.0,360.0,245000.0,57.0,30%-<36%
C,Male,3,255000.0,360.0,275000.0,77.0,44
C,Female,3,315000.0,360.0,415000.0,126.0,20%-<30%
C,Male,3,305000.0,360.0,345000.0,49.0,50%-60%
C,Joint,3,115000.0,240.0,125000.0,88.0,<20%
C,Male,3,215000.0,360.0,265000.0,91.0,43
C,Male,3,35000.0,240.0,35000.0,22.0,41
C,Male,3,55000.0,240.0,65000.0,37.0,>60%
C,Female,3,125000.0,360.0,125000.0,24.0,>60%
C,Joint,3,175000.0,360.0,165000.0,61.0,30%-<36%
C,Male,3,235000.0,360.0,245000.0,32.0,>60%
C,Joint,3,525000.0,360.0,725000.0,102.0,50%-60%
C,Male,3,95000.0,360.0,115000.0,31.0,20%-<30%
C,Joint,3,425000.0,372.0,565000.0,98.0,37
C,Male,3,175000.0,360.0,185000.0,93.0,30%-<36%
C,Male,3,305000.0,360.0,305000.0,84.0,41
C,Female,3,75000.0,360.0,75000.0,31.0,30%-<36%
C,Joint,3,15000.0,240.0,25000.0,75.0,42
C,Female,3,395000.0,360.0,415000.0,66.0,>60%
C,Female,3,155000.0,360.0,185000.0,39.0,50%-60%
C,Female,3,35000.0,240.0,45000.0,34.0,>60%
C,Male,3,125000.0,179.0,125000.0,80.0,30%-<36%
C,Joint,3,305000.0,360.0,15000.0,71.0,41
C,Joint,3,295000.0,180.0,365000.0,149.0,48
C,Female,3,55000.0,180.0,65000.0,25.0,>60%
C,Male,3,255000.0,360.0,275000.0,136.0,20%-<30%
C,Female,3,55000.0,240.0,65000.0,42.0,30%-<36%
C,Male,3,105000.0,360.0,145000.0,43.0,50%-60%
C,Sex Not Available,3,275000.0,360.0,305000.0,171.0,30%-<36%
C,Male,3,85000.0,276.0,95000.0,39.0,44
C,Female,3,145000.0,240.0,145000.0,42.0,>60%
NC,Joint,3,945000.0,360.0,1605000.0,136.0,>60%
C,Female,3,405000.0,360.0,405000.0,116.0,41
C,Male,3,55000.0,240.0,55000.0,45.0,>60%
C,Female,3,105000.0,276.0,105000.0,44.0,>60%
C,Male,3,205000.0,360.0,225000.0,60.0,<20%
C,Male,3,145000.0,300.0,115000.0,114.0,30%-<36%
NC,Male,3,805000.0,360.0,995000.0,185.0,45
C,Joint,3,145000.0,360.0,185000.0,40.0,50%-60%
C,Female,3,75000.0,240.0,75000.0,34.0,>60%
C,Male,3,95000.0,360.0,115000.0,42.0,43
C,Male,3,35000.0,120.0,35000.0,42.0,20%-<30%
C,Male,3,75000.0,240.0,85000.0,37.0,38
C,Male,3,155000.0,360.0,155000.0,45.0,>60%
C,Male,3,285000.0,360.0,345000.0,87.0,36
C,Sex Not Available,3,235000.0,360.0,245000.0,117.0,42
C,Male,3,55000.0,240.0,55000.0,44.0,30%-<36%
C,Joint,3,25000.0,120.0,25000.0,43.0,37
C,Joint,3,75000.0,360.0,85000.0,90.0,20%-<30%
C,Female,3,85000.0,360.0,85000.0,43.0,48
C,Female,3,75000.0,360.0,75000.0,73.0,20%-<30%
C,Female,3,175000.0,360.0,245000.0,38.0,36
C,Joint,3,65000.0,276.0,55000.0,70.0,20%-<30%
NC,Male,3,945000.0,360.0,1895000.0,146.0,>60%
C,Sex Not Available,3,405000.0,372.0,505000.0,94.0,43
C,Female,3,65000.0,180.0,65000.0,55.0,20%-<30%
C,Joint,3,75000.0,360.0,155000.0,66.0,47
C,Female,3,105000.0,276.0,115000.0,50.0,>60%
C,Joint,3,95000.0,180.0,105000.0,68.0,<20%
C,Female,3,15000.0,276.0,15000.0,21.0,<20%
C,Female,3,35000.0,240.0,45000.0,67.0,36
C,Female,3,165000.0,180.0,205000.0,136.0,37
C,Male,3,85000.0,240.0,95000.0,40.0,30%-<36%
C,Joint,3,95000.0,276.0,85000.0,11.0,>60%
C,Female,3,135000.0,240.0,135000.0,34.0,>60%
C,Joint,3,45000.0,360.0,45000.0,30.0,<20%
C,Male,3,425000.0,360.0,445000.0,70.0,>60%
C,Male,3,35000.0,360.0,35000.0,25.0,42
C,Female,3,135000.0,360.0,125000.0,47.0,46
C,Male,3,125000.0,276.0,125000.0,52.0,49
C,Male,3,175000.0,276.0,165000.0,0.0,>60%
C,Male,3,85000.0,360.0,95000.0,50.0,30%-<36%
C,Male,3,55000.0,240.0,55000.0,26.0,47
C,Joint,3,145000.0,360.0,185000.0,52.0,20%-<30%
C,Joint,3,385000.0,360.0,485000.0,155.0,48
C,Male,3,455000.0,360.0,495000.0,124.0,43
C,Female,3,195000.0,360.0,245000.0,43.0,50%-60%
C,Joint,3,195000.0,360.0,215000.0,39.0,50%-60%
C,Male,3,35000.0,240.0,35000.0,62.0,20%-<30%
C,Joint,3,155000.0,360.0,195000.0,84.0,30%-<36%
C,Male,3,115000.0,360.0,145000.0,49.0,20%-<30%
C,Female,3,25000.0,240.0,25000.0,57.0,37
C,Joint,3,265000.0,372.0,335000.0,71.0,>60%
C,Sex Not Available,3,345000.0,360.0,365000.0,177.0,37
C,Female,3,125000.0,360.0,155000.0,14.0,>60%
C,Male,3,445000.0,360.0,565000.0,145.0,30%-<36%
C,Joint,3,95000.0,360.0,155000.0,67.0,<20%
C,Male,3,75000.0,276.0,95000.0,144.0,30%-<36%
C,Male,3,65000.0,276.0,55000.0,56.0,20%-<30%
C,Female,3,375000.0,348.0,465000.0,70.0,50%-60%
C,Sex Not Available,3,145000.0,360.0,155000.0,17.0,>60%
C,Female,3,405000.0,360.0,425000.0,154.0,30%-<36%
C,Male,3,155000.0,360.0,175000.0,23.0,>60%
C,Male,3,355000.0,360.0,375000.0,81.0,50%-60%
C,Female,3,85000.0,240.0,85000.0,72.0,20%-<30%
C,Male,3,165000.0,304.0,65000.0,59.0,38
NC,Joint,3,545000.0,360.0,585000.0,557.0,20%-<30%
C,Female,3,35000.0,276.0,35000.0,31.0,50%-60%
C,Joint,3,125000.0,360.0,125000.0,43.0,39
C,Female,3,145000.0,360.0,185000.0,100.0,20%-<30%
C,Male,3,145000.0,360.0,155000.0,46.0,47
C,Male,3,35000.0,180.0,35000.0,51.0,48
C,Male,3,5000.0,360.0,165000.0,30.0,43
C,Female,3,95000.0,276.0,115000.0,35.0,>60%
C,Male,3,175000.0,360.0,185000.0,97.0,45
C,Male,3,325000.0,360.0,395000.0,71.0,>60%
